"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Narmada Basin","Narmada Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-17","2023","01","0.0013072822","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-19","2023","01","0.0008477353","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-18","2023","01","0.0058489942","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-20","2023","01","0.0013751053","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-22","2023","01","0.0030206402","NRSC VIC MODEL"
"Narmada Basin","Narmada Lower","2023-01-24","2023","01","0.0026616019","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-02","2023","01","0.1064223893","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-01","2023","01","0.0866664011","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-03","2023","01","0.0131510746","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-05","2023","01","0.0419309208","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-06","2023","01","0.0472442624","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-08","2023","01","0.100022417","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-09","2023","01","0.216714244","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-10","2023","01","0.0690255682","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-11","2023","01","0.1577271446","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-12","2023","01","0.0002879104","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-17","2023","01","0.1459238557","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-19","2023","01","0.0696660692","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-18","2023","01","0.0820675432","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-20","2023","01","0.0381424247","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Middle","2023-01-24","2023","01","2.86763E-5","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-02","2023","01","0.0040583143","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-05","2023","01","0.0095567905","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-06","2023","01","0.0038683319","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-07","2023","01","0.0090637785","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-09","2023","01","0.0156335592","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-10","2023","01","0.0115222312","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-12","2023","01","0.0220799329","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-19","2023","01","0.0216953946","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Narmada Basin","Narmada Upper","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-01","2023","01","0.0560522544","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-05","2023","01","0.0878612286","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-06","2023","01","0.0004073816","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-08","2023","01","0.0163565493","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-09","2023","01","0.0376963967","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-10","2023","01","0.098992871","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-11","2023","01","0.0049070371","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-12","2023","01","0.0291136004","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-17","2023","01","0.0854434741","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-18","2023","01","0.0013026236","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-21","2023","01","0.3127394016","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-22","2023","01","0.0001319808","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-23","2023","01","0.0423559575","NRSC VIC MODEL"
"Pennar Basin","Pennar Lower","2023-01-24","2023","01","0.0845401188","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-01","2023","01","0.0054680351","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-03","2023","01","0.0168652374","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-02","2023","01","0.0083635319","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-05","2023","01","6.06E-6","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-07","2023","01","2.2593E-6","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-09","2023","01","0.1202405303","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-10","2023","01","0.0384603622","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-11","2023","01","0.0238556929","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-15","2023","01","0.0009643589","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-17","2023","01","0.0270364158","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-19","2023","01","0.0215080619","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-18","2023","01","0.0644543633","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-20","2023","01","0.0086730339","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-21","2023","01","0.0250070001","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-22","2023","01","0.0002849342","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-23","2023","01","0.0075542519","NRSC VIC MODEL"
"Pennar Basin","Pennar Upper","2023-01-24","2023","01","4.5186E-6","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-01","2023","01","0.0002181697","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-06","2023","01","0.0008011873","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-11","2023","01","3.36166E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-15","2023","01","0.0007242468","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-17","2023","01","0.022228626","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-19","2023","01","0.0050353296","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-18","2023","01","0.0524275781","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-22","2023","01","0.0229900024","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Lower","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-02","2023","01","7.11E-8","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-01","2023","01","7.11E-8","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-04","2023","01","3.02213E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-06","2023","01","0.0002417495","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-10","2023","01","2.32721E-5","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-11","2023","01","0.0002872416","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-15","2023","01","0.0007063537","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-17","2023","01","0.0013305084","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-19","2023","01","0.0005299782","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-18","2023","01","0.0007996522","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-20","2023","01","0.0016582498","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-22","2023","01","2.845E-7","NRSC VIC MODEL"
"Sabarmati Basin","Sabarmati Upper","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-01","2023","01","0.0009358645","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-08","2023","01","2.06593E-5","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-18","2023","01","0.0042677205","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Subernarekha Basin","Subernarekha","2023-01-24","2023","01","4.75695E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-02","2023","01","5.999E-6","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-01","2023","01","0.0021381531","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-04","2023","01","0.0001554653","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-10","2023","01","6.1247E-6","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-11","2023","01","0.0006029228","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-12","2023","01","0.0004402984","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-17","2023","01","0.0003895327","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-19","2023","01","0.0002596884","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-18","2023","01","0.0003828243","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-20","2023","01","0.000131218","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-22","2023","01","0.0012005724","NRSC VIC MODEL"
"Tapi Basin","Tapi Lower","2023-01-24","2023","01","0.0060744194","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-01","2023","01","0.0007582485","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-05","2023","01","0.0004906076","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-10","2023","01","7.36039E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-11","2023","01","0.0012946837","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-12","2023","01","0.0048036174","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-17","2023","01","2.10487E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-18","2023","01","1.04951E-5","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-23","2023","01","0.0009040712","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-22","2023","01","0.0033131758","NRSC VIC MODEL"
"Tapi Basin","Tapi Middle","2023-01-24","2023","01","0.0140592326","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-05","2023","01","0.1670918141","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-06","2023","01","0.1074966586","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Tapi Basin","Tapi Upper","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-02","2023","01","3.889E-7","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-01","2023","01","0.0001982302","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-03","2023","01","3.889E-7","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-10","2023","01","0.0021835541","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-11","2023","01","1.18167E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-17","2023","01","2.14832E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-18","2023","01","1.945E-7","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-19","2023","01","7.779E-7","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Netravati and others","2023-01-24","2023","01","0.0006586124","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-03","2023","01","0.0036146669","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-05","2023","01","0.0003192322","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-07","2023","01","0.002220154","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-08","2023","01","3.69627E-5","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-10","2023","01","0.0005201068","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-12","2023","01","0.0001171261","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-13","2023","01","0.0295767864","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-15","2023","01","0.0028195073","NRSC VIC MODEL"
"West flowing rivers from Tadri to Kanyakumari Basin","Periyar and others","2023-01-17","2023","01","0.0014795146","NRSC VIC MODEL"
