"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Andhra Pradesh","SPSR Nellore","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","SPSR Nellore","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Srikakulam","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Visakhapatanam","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Vizianagaram","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","West Godavari","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-01","1946","12","1.410466354","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-13","1946","12","0.081823348","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-02","1946","12","2.123035112","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-03","1946","12","0.462551169","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-04","1946","12","0.026789512","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-14","1946","12","0.010709929","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-18","1946","12","0.051488018","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-17","1946","12","0.002697742","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-19","1946","12","0.250667239","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-20","1946","12","0.51353647","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-21","1946","12","4.894221586","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-22","1946","12","0.104222545","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-23","1946","12","4.245855332","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-24","1946","12","0.201970467","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-25","1946","12","1.353563024","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-27","1946","12","0.648355443","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-26","1946","12","0.253176474","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Andhra Pradesh","Y.S.R.","1946-12-31","1946","12","0.003933201","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Anjaw","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Changlang","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-01","1946","12","9.926017958","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-02","1946","12","25.16403256","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-03","1946","12","17.22478092","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-04","1946","12","20.55086375","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-05","1946","12","19.68947492","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-06","1946","12","2.983679735","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Arunachal Pradesh","Dibang Valley","1946-12-10","1946","12","0.936549224","IMD GRID MODEL"
